src_report_type,src_index_page,src_index_year,src_detail_page,src_attachment_index,src_url_published,src_url,src_url_display,src_url_canonicalised,src_filename,src_area,src_block,src_operator,src_date_text,src_date_parsed,src_year,src_is_redacted,src_variant_suffix,src_parse_note,src_index_date_occurred,src_index_time,src_index_lease_number,src_index_area_block,src_index_accident_type,src_index_row_count,src_panel_number,src_panel_title,src_panel_publication_date,src_sha256,src_fetch_note
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/22jun2012elpasoei364.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/22jun2012elpasoei364.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/22jun2012elpasoei364.pdf,false,22jun2012elpasoei364.pdf,,,elpasoei364,22jun2012,2012-06-22,2012,false,,no_area_block_in_filename,06-22-2012,09:00,G19799,EI/364,Electrical Shock,1,,,,025f1fbe19d7d19c6840af9a82f1822d32d747e1c38ae29791f53f05e17264f1,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/29apr2012-wt-energy-mc243.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/29apr2012-wt-energy-mc243.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/29apr2012-wt-energy-mc243.pdf,false,29apr2012-wt-energy-mc243.pdf,MC,243,wt energy,29apr2012,2012-04-29,2012,false,,,04-29-2012,14:00,G19931,MC/243,Electrical Arc Flash,1,,,,00a0188b9dd69c82b1a587dd5f61e303d0687517a4b85fa6659a2c1935079bba,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/7jul2012apachesm132.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/7jul2012apachesm132.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/7jul2012apachesm132.pdf,false,7jul2012apachesm132.pdf,,,apachesm132,7jul2012,2012-07-07,2012,false,,no_area_block_in_filename,07-07-2012,14:15,G02282,SM/132,Puncture Wound,1,,,,89364a818a0fae5548c14ca0e1dd146ebafc4ef4a3156b505380731d49206650,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/8jul2012-gom-shelf-llc-gi43.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/8jul2012-gom-shelf-llc-gi43.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/8jul2012-gom-shelf-llc-gi43.pdf,false,8jul2012-gom-shelf-llc-gi43.pdf,GI,43,gom shelf llc,8jul2012,2012-07-08,2012,false,,,07-08-2012,10:30,00175,GI/43,Failed Communication,1,,,,d0fc80f2b7746d4757a453dbeabaadee6261d275ffbd975d5ac982d8088a9745,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ac-25a-exxon-22-feb-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ac-25a-exxon-22-feb-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ac-25a-exxon-22-feb-2014.pdf,false,ac-25a-exxon-22-feb-2014.pdf,AC,25A,exxon,22-feb-2014,2014-02-22,2014,false,,,02-22-2014,16:30,G10380,AC 25,Required Evacuation / RW/JT (>3 days) / Thumb Injury / Human Error,1,,,,8a1ba711dfb1cd85a4dc85cb1cc4b19f45c8d2d40fe4e49657135961a3fd0448,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ac-857-shell-13-jun-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ac-857-shell-13-jun-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ac-857-shell-13-jun-2014.pdf,false,ac-857-shell-13-jun-2014.pdf,AC,857,shell,13-jun-2014,2014-06-13,2014,false,,,06-13-2014,18:30,G11881,VR 279,Required Evacuation /LTA(>3days) /Fire / Human Error,1,,,,a61f37f63aa842eece9a203f4adf02e9d9b8cfdc48c2a436e495aa22eeeb1496,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ac-857a-shell-offshore-11-feb-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ac-857a-shell-offshore-11-feb-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ac-857a-shell-offshore-11-feb-2014.pdf,false,ac-857a-shell-offshore-11-feb-2014.pdf,AC,857A,shell offshore,11-feb-2014,2014-02-11,2014,false,,,02-11-2014,19:45,G17565,AC 857,Pollution / Human Error,1,,,,8bf32c739941496fd773da9c967de5322f9445b87037e9cd72aa23e62b622626,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ankor-ss-229-a-7-jul-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ankor-ss-229-a-7-jul-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ankor-ss-229-a-7-jul-2012.pdf,false,ankor-ss-229-a-7-jul-2012.pdf,SS,229 A,ankor,7-jul-2012,2012-07-07,2012,false,,,07-08-2012,06:00,G00830,SS 229,Pollution - Other,1,,,,5feb5ac1b5cb0997c0760d060743ef080a989de55ec72c01aa023c71f99f92cb,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/apache-pl-11-f-3-jul-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/apache-pl-11-f-3-jul-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/apache-pl-11-f-3-jul-2012.pdf,false,apache-pl-11-f-3-jul-2012.pdf,PL,11 F,apache,3-jul-2012,2012-07-03,2012,false,,,06-03-2012,10:45,G00071,PL 11,Required Evacuation - Fire - Other,1,,,,8b170ecee7b1757bd1e85eec1e57de3694f74156f1dc576d486d1628822fcf6d,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ba-a133-b-gom-shelf-06-feb-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ba-a133-b-gom-shelf-06-feb-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ba-a133-b-gom-shelf-06-feb-2014.pdf,false,ba-a133-b-gom-shelf-06-feb-2014.pdf,,,ba a133 b gom shelf,06-feb-2014,2014-02-06,2014,false,,no_area_block_in_filename,02-06-2014,19:00,G02665,BA A 133/td>,Required Evacuation / LTA (>3 days) / Bicep Injury,1,,,,9b986e47f661ca326dc6f69e0851c180e0cccee5cfcdfed85690bc9100ef54c0,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/black-elk-sm-23-g-5-aug-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/black-elk-sm-23-g-5-aug-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/black-elk-sm-23-g-5-aug-2012.pdf,false,black-elk-sm-23-g-5-aug-2012.pdf,SM,23 G,black elk,5-aug-2012,2012-08-05,2012,false,,,08-05-2012,07:30,G00778,SM 23 G,Required Evacuation – Crane- Incident > $25K,1,,,,3226818441fd29137f83c5a01e37f277e3a197b28dd0f01553d910163faeae79,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/chevron-st-177-e-12-jul-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/chevron-st-177-e-12-jul-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/chevron-st-177-e-12-jul-2012.pdf,false,chevron-st-177-e-12-jul-2012.pdf,ST,177 E,chevron,12-jul-2012,2012-07-12,2012,false,,,07-12-2012,01:30,G01260,ST 177,Required Evacuation - RW.JT (1-2 days) - Other,1,,,,fe6287237693eec55e4279533979bd1bfc1613218aea2a505476daba897fdac3,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/dc-398-shell-14-aug-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/dc-398-shell-14-aug-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/dc-398-shell-14-aug-2014.pdf,false,dc-398-shell-14-aug-2014.pdf,DC,398,shell,14-aug-2014,2014-08-14,2014,false,,,08-14-2014,20:20,G25854,DC 398,Incident >$25K / Human Error,1,,,,f01c7d9da5d26008644552205eff2bf052051c9f9321796a55ab32e5f571f76a,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2013,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/dc-757-marathon-oil-company-26-oct-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/dc-757-marathon-oil-company-26-oct-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/dc-757-marathon-oil-company-26-oct-2013.pdf,false,dc-757-marathon-oil-company-26-oct-2013.pdf,DC,757,marathon oil company,26-oct-2013,2013-10-26,2013,false,,,10-26-2013,22:30,G31570,DC 757,Other Lifting Device(HTV Pipe Handler) / Equipment Failure / >$25K,1,,,,e77e68db3fe05d1216e0aa6a2a3ae18d352a94077767517723cb4a63e9727197,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2013,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-110-a-sandridge-offshore-18-sep-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-110-a-sandridge-offshore-18-sep-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-110-a-sandridge-offshore-18-sep-2013.pdf,false,eb-110-a-sandridge-offshore-18-sep-2013.pdf,EB,110 A,sandridge offshore,18-sep-2013,2013-09-18,2013,false,,,09-18-2013,16:00,G02650,EB 110 A,Structural Damage / Abandonment,1,,,,c3c0bc052e552c8dc2fac94154e651be6eedd724c165c1c7a2230e4ec483d2d4,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2013,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-159-a-unocal-03-nov-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-159-a-unocal-03-nov-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-159-a-unocal-03-nov-2013.pdf,false,eb-159-a-unocal-03-nov-2013.pdf,EB,159 A,unocal,03-nov-2013,2013-11-03,2013,false,,,11-03-2013,16:35,G02646,EB 159 A,Fire / Start up procedure,1,,,,476080d4c8f10be73977e2e836f341650e31624356df36764287a8f056bdaa9a,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/eb-159-union-oil-05-jan-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-159-union-oil-05-jan-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-159-union-oil-05-jan-2014.pdf,false,eb-159-union-oil-05-jan-2014.pdf,EB,159,union oil,05-jan-2014,2014-01-05,2014,false,,,01-05-2014,17:45,G02646,EB 159 A,Fire / Generator,1,,,,78a6943c75287111781a1bd934e9d55732035cd2d5189ab70015a241d9621116,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/eb-602-anadarko-19-sep-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-602-anadarko-19-sep-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-602-anadarko-19-sep-2014.pdf,false,eb-602-anadarko-19-sep-2014.pdf,EB,602,anadarko,19-sep-2014,2014-09-19,2014,false,,,09-19-2014,12:00,G14205,EB 602,RW/JT (1-3 days) / Required Evacuation-1,1,,,,4068bf7019a7fc53254a4e20a6e35ee93634161c0a8f418617d079514047edbc,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2013,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-602-anadarko-petroleum-21-apr-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-602-anadarko-petroleum-21-apr-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-602-anadarko-petroleum-21-apr-2013.pdf,false,eb-602-anadarko-petroleum-21-apr-2013.pdf,EB,602,anadarko petroleum,21-apr-2013,2013-04-21,2013,false,,,04-21-2013,07:45,G14205,EB 602,Required Evacuation / RW/Finger Injury,1,,,,fe82d4fbacc4a60a3160889d1402b88af9722a78dc7d2cfabaecae75a2aef3c7,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ec-172-fieldwood-30-jul-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-172-fieldwood-30-jul-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-172-fieldwood-30-jul-2014.pdf,false,ec-172-fieldwood-30-jul-2014.pdf,EC,172,fieldwood,30-jul-2014,2014-07-30,2014,false,,,07-30-2014,16:20,G17858,EC 172,Required Evacuation / Other Injury / Equipment Failure / Human Error,1,,,,8225ee48d710eb5aae92787bd598e5fbb9de80005f409f37d9cab9d30e8bc84b,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ec-321-a-w-and-t-offshore-25-oct-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-321-a-w-and-t-offshore-25-oct-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-321-a-w-and-t-offshore-25-oct-2014.pdf,false,ec-321-a-w-and-t-offshore-25-oct-2014.pdf,EC,321 A,w and t offshore,25-oct-2014,2014-10-25,2014,false,,,10-25-2014,1900,G02061,EC 321 A,Required Evacuation / LTA (>3 days) /Completion Fluid U-tubed,1,,,,13ea00db62181c1448afedb5b053094bd26855a7aaf15c170003220cacb135bc,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ec-321-w-t-offshore-17-jun-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-321-w-t-offshore-17-jun-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-321-w-t-offshore-17-jun-2014.pdf,false,ec-321-w-t-offshore-17-jun-2014.pdf,EC,321 W,t offshore,17-jun-2014,2014-06-17,2014,false,,,06-17-2014,22:30,G02061,EC 321,Required Evacuation,1,,,,8313780f0e8141d87389c0a481ca230f792664b708477bce6d955ffb63495185,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ec-328-b-arena-offshore-23-jun-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-328-b-arena-offshore-23-jun-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-328-b-arena-offshore-23-jun-2014.pdf,false,ec-328-b-arena-offshore-23-jun-2014.pdf,EC,328 B,arena offshore,23-jun-2014,2014-06-23,2014,false,,,06-23-2014,10:30,G10638,EC 328 B,Required Evacuation / Pollution / Human Error,1,,,,c61c92763f2850dcd39a886f45c2633a2620fc22cba96a6162c1c55e9db68b91,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-37a-probe-15-october-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-37a-probe-15-october-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-37a-probe-15-october-2012.pdf,false,ec-37a-probe-15-october-2012.pdf,EC,37A,probe,15-october-2012,2012-10-15,2012,false,,,10-15-2012,14:30,G25933,EC/37A,RW>3 days Knee Injury,1,,,,11b27efd1c2f3ac1220f6310460643d2a61bf3d39f193f7563d81be318ccd506,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-381-ert-10-august-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-381-ert-10-august-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-381-ert-10-august-2012.pdf,false,ec-381-ert-10-august-2012.pdf,EC,381,ert,10-august-2012,2012-08-10,2012,false,,,08-10-2012,10:00,G15161,EC/381A,LTA>3days Arm Injury due to Fall,1,,,,69591a46c8d78731da4dd9db868e5833587f223b6c0e556ec127924a5b830984,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-42-mcmoran-20-jul-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-42-mcmoran-20-jul-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-42-mcmoran-20-jul-2012.pdf,false,ec-42-mcmoran-20-jul-2012.pdf,EC,42,mcmoran,20-jul-2012,2012-07-20,2012,false,,,07-20-2012,22:45,G02857,EC/42,Structural Damage - Incident >$25K,1,,,,7cda3b8b14f0cba4d71d2099c0ef80515bd20c742b2bc4016009be8afd2ad7b8,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-64-a-stone-energy-28-july-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-64-a-stone-energy-28-july-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-64-a-stone-energy-28-july-2012.pdf,false,ec-64-a-stone-energy-28-july-2012.pdf,EC,64 A,stone energy,28-july-2012,2012-07-28,2012,false,,,07-28-2012,06:00,00089,EC/64A,Compressor Incident > 25K,1,,,,04673552cc37b1163070f8b23724a5a7a6a09c962478ffdb19e0f245060ae249,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ei-100-arena-13-sep-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-100-arena-13-sep-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-100-arena-13-sep-2014.pdf,false,ei-100-arena-13-sep-2014.pdf,EI,100,arena,13-sep-2014,2014-09-13,2014,false,,,09-13-2014,0900,00796,EI 100,Required Evacuation / LTA (> 3 days),1,,,,b0ef4eb8bbeaf4a5692fd8a17c72e2d7e424eb073e0fce0499b22cfbaa70b2b0,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ei-100-arena-offshore-01-mar-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-100-arena-offshore-01-mar-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-100-arena-offshore-01-mar-2014.pdf,false,ei-100-arena-offshore-01-mar-2014.pdf,EI,100,arena offshore,01-mar-2014,2014-03-01,2014,false,,,03-01-2014,22:15,G00796,EI 100,Required Evacuation / RW/JT (>3 days),1,,,,255372e0baffc81179fd962f85663adb5d8981b1569b6fead1ded131915a69a1,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-107-apache-corporation-17-april-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-107-apache-corporation-17-april-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-107-apache-corporation-17-april-2012.pdf,false,ei-107-apache-corporation-17-april-2012.pdf,EI,107,apache corporation,17-april-2012,2012-04-17,2012,false,,,04-17-2012,04:30,G15241,EI 107,Required evacuation/LTA > 3 days / hip injury,1,,,,6c01ef4efcec61b6812146c20b354d8d4f216e79ca77db4a0d787381567e1ee8,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2013,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-133-northstar-offshore-group-02-aug-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-133-northstar-offshore-group-02-aug-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-133-northstar-offshore-group-02-aug-2013.pdf,false,ei-133-northstar-offshore-group-02-aug-2013.pdf,EI,133,northstar offshore group,02-aug-2013,2013-08-02,2013,false,,,08-02-2013,14:30,G33092,EI / 133,Required Evacuation / LTA (>3Days) / Drilling / Human Error,1,,,,4210dd9c66cdfc00039f8ff869b268d93c9ae8f3bd019dd878bfca68d435c3b2,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2013,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-193a-mcmoran-oil-and-gas-15-july-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-193a-mcmoran-oil-and-gas-15-july-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-193a-mcmoran-oil-and-gas-15-july-2013.pdf,false,ei-193a-mcmoran-oil-and-gas-15-july-2013.pdf,EI,193A,mcmoran oil and gas,15-july-2013,2013-07-15,2013,false,,,03-30-2013,17:15,G00572,EI/ 193A,Required Evacuation / Abandonment,1,,,,5995f726e247b7d7febf4c7d522f517fdc519a51ff671aa39fd176073e7d93da,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2012,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-208-ankor-energy-llc-19-aug-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-208-ankor-energy-llc-19-aug-2012.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-208-ankor-energy-llc-19-aug-2012.pdf,false,ei-208-ankor-energy-llc-19-aug-2012.pdf,EI,208,ankor energy llc,19-aug-2012,2012-08-19,2012,false,,,08-19-2012,13:00,G00577,EI 208,Required evacuation/LTA > 3 days / collar bone injury,1,,,,b76dc01f3bca1d9934b5e7c97b48a11dcc6cb8e52bb2a8ce4d3906d90a206bd1,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ei-208j-ankor-energy-llc-14-feb-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-208j-ankor-energy-llc-14-feb-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-208j-ankor-energy-llc-14-feb-2014.pdf,false,ei-208j-ankor-energy-llc-14-feb-2014.pdf,EI,208J,ankor energy llc,14-feb-2014,2014-02-14,2014,false,,,02-14-2014,14:45,G00577,EI 208 J,RW/JT (>3 days) / Human Error / Other,1,,,,6b7d346c6faf34ebaf3b368b2fd190c0feb4a2383d612b310e95fbb013f0eb79,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2011,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-252g-chevron-usa-16-nov-2011.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-252g-chevron-usa-16-nov-2011.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-252g-chevron-usa-16-nov-2011.pdf,false,ei-252g-chevron-usa-16-nov-2011.pdf,EI,252G,chevron usa,16-nov-2011,2011-11-16,2011,false,,,11-16-2011,10:30,G00983,EI/252,Required Evacuation - LTA (>3 days) Surface Equip Failure - Other,1,,,,3ed21c0dd13277322a8bc0c181a3f07677b555952da908196bfbe12d9b6c18f4,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2013,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-258-a-nexen-petroleum-28-august-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-258-a-nexen-petroleum-28-august-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-258-a-nexen-petroleum-28-august-2013.pdf,false,ei-258-a-nexen-petroleum-28-august-2013.pdf,EI,258 A,nexen petroleum,28-august-2013,2013-08-28,2013,false,,,08-28-2013,07:00,G01959,EI / 258 A,Required Evacuation / RW/JT (1-3Days) / Slip/Trip/Fall,1,,,,81b27d7499301d9340c306c443f344a41f245696c7f7fb7788f9ee29ba85e086,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports/district-investigation-reports-archive,2013,,0,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-259-b-nexen-petroleum-17-october-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-259-b-nexen-petroleum-17-october-2013.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-259-b-nexen-petroleum-17-october-2013.pdf,false,ei-259-b-nexen-petroleum-17-october-2013.pdf,EI,259 B,nexen petroleum,17-october-2013,2013-10-17,2013,false,,,10-17-2013,21:30,G00985,EI 259 B,Fire/Compressor,1,,,,d24e7bb3929dfe290844c3429f72dd68972886585b3e63d8a55daca8a613e70d,
district,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,2014,,0,/sites/bsee.gov/files/reports/safety/ei-276c-union-oil-05-jun-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-276c-union-oil-05-jun-2014.pdf,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-276c-union-oil-05-jun-2014.pdf,false,ei-276c-union-oil-05-jun-2014.pdf,EI,276C,union oil,05-jun-2014,2014-06-05,2014,false,,,06-05-2014,14:00,G00989,EI 276,Required Evacuation / Rib Injury,1,,,,a1a3ee26d71bb491ac2948ce415e0e4c938b72997edc945533a72597e0d6b20a,
